gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
STEAP1	0	1.96488847395414e-193	3.14914266167351	0.784	0.129	3.53935360813359e-189
ABCC9	0	8.6968473746189e-191	3.16437829276482	0.721	0.094	1.5665631175901e-186
FBLN1	0	3.17830106550354e-176	2.37974530860921	0.996	0.641	5.72507370929153e-172
PTGFR	0	1.75548898983465e-175	2.9935015396924	0.801	0.173	3.16216231738916e-171
NNMT	0	1.66557442881685e-173	2.32003109862758	0.994	0.616	3.0001992186278e-169
RARRES1	0	4.04632347364049e-173	3.17690821573887	0.901	0.327	7.28864247306861e-169
SFRP2	0	2.90920026740627e-170	2.52532633239524	0.989	0.802	5.24034244167891e-166
SERPINF1	0	7.66679672768681e-170	1.90624689191579	1	0.807	1.38102009455823e-165
COL14A1	0	3.89640135795033e-169	2.10144789480973	0.987	0.377	7.01858776607593e-165
MGP	0	2.761753068525e-168	2.27443729302742	1	0.78	4.97474580233408e-164
GEM	0	2.87852867129914e-166	2.4787430094269	0.924	0.348	5.18509369561114e-162
PRRX1	0	2.31534492232829e-160	2.09185700787116	0.951	0.368	4.17063080858994e-156
EFEMP1	0	8.19584017039442e-160	1.84876675409841	0.981	0.467	1.47631668989315e-155
PLA2G2A	0	4.47503093723651e-159	2.87145098538109	0.977	0.807	8.06087322724413e-155
MEDAG	0	6.29924777133484e-156	2.67075076785374	0.78	0.176	1.13468350105054e-151
THY1	0	3.42967816387379e-155	1.9624209971801	0.977	0.398	6.17787927658586e-151
CXCL14	0	7.8436056180385e-154	2.26136527347071	0.973	0.563	1.41286867997727e-149
GAS1	0	7.1648232792249e-151	2.98286536190356	0.685	0.121	1.29059961728678e-146
CCDC80	0	7.46282469690134e-148	1.72552076632961	0.994	0.511	1.34427861265284e-143
FGF7	0	1.31580701367399e-147	2.56117680412101	0.943	0.492	2.37016317373095e-143
FAM134B	0	4.66568824537079e-147	2.99998450146541	0.622	0.09	8.4043042363864e-143
IGF1	0	1.60124659354217e-145	2.76600419324943	0.932	0.501	2.88432548894751e-141
COL6A3	0	1.81035897819985e-144	1.88034908660243	0.992	0.628	3.26099962743139e-140
STEAP2	0	2.06390223626014e-143	2.74329650214419	0.717	0.156	3.71770709817539e-139
GPNMB	0	3.68410698076396e-143	2.40270462484434	0.894	0.36	6.63618190445013e-139
IGFBP4	0	3.98750056040035e-143	1.82025022834256	1	0.814	7.18268475944916e-139
AOX1	0	1.73577335257373e-136	3.28555901074053	0.567	0.081	3.12664853999106e-132
RASD1	0	2.86699366692428e-135	3.23998452429597	0.723	0.201	5.16431569223071e-131
GGT5	0	4.00032865248705e-133	2.2541002704033	0.888	0.377	7.20579200172493e-129
MMP2	0	2.6866533237684e-131	1.8023695216712	0.992	0.717	4.83946863210402e-127
LXN	0	1.3810800250838e-130	3.10679945905308	0.655	0.138	2.48773944918345e-126
MFAP4	0	7.50730410103204e-129	2.23169732233554	0.799	0.238	1.3522906877189e-124
HSD11B1	0	3.38447576238762e-128	3.9562397824777	0.457	0.043	6.09645619078881e-124
HP	0	2.62096119457492e-126	4.57991763240715	0.465	0.05	4.7211373997878e-122
PRRX2	0	7.60322233872718e-126	2.66504310353982	0.636	0.126	1.36956843987493e-121
C1R	0	4.69876156592939e-123	1.47367224082448	1	0.751	8.46387920870861e-119
SLPI	0	4.59801847578688e-122	2.26830831109491	0.683	0.165	8.28241068043491e-118
MGST1	0	5.12001248514214e-120	2.25777535769441	0.848	0.385	9.22267848948655e-116
AGT	0	1.75844072985883e-115	3.87688645574684	0.526	0.086	3.16747928669472e-111
PCOLCE	0	3.91698910010341e-115	1.42551397143981	1	0.7	7.05567246601628e-111
TWIST1	0	4.37951314416287e-114	2.4752943723949	0.683	0.172	7.88881702658058e-110
BGN	0	1.19616598575038e-111	1.20367607167764	0.981	0.549	2.15465379013216e-107
HTRA1	0	2.39097798928258e-110	1.54152147263837	0.956	0.553	4.3068686520947e-106
COL6A2	0	5.16512587750365e-109	1.29536591686357	1	0.769	9.30394124314732e-105
SPOCK1	0	6.12409906228993e-109	2.29063863962014	0.628	0.137	1.10313396409029e-104
C1S	0	2.75737582377375e-107	1.26506349243258	1	0.713	4.96686107136366e-103
ASPN	0	3.85845382435444e-106	1.77906998714716	0.808	0.3	6.95023287380965e-102
PPAP2A	0	1.12770962142096e-105	1.83206753266201	0.877	0.437	2.03134334106557e-101
C3	0	1.86768292416027e-105	1.96969711350522	0.911	0.531	3.3642572512899e-101
CLU	0	3.89425486617083e-105	1.55344932491082	0.989	0.842	7.01472129043352e-101
PCSK1	0	7.95336270091632e-105	5.06086317488623	0.311	0.014	1.43263922331606e-100
C11orf96	0	1.04457630036367e-104	2.52390270609844	0.877	0.564	1.88159528984508e-100
