gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
TNNT1	6	0	3.94723575596227	0.621	0.054	0	0.567
NPFFR2	6	0	3.73808530514281	0.623	0.064	0	0.559
SFRP2	6	7.55299962321172e-297	3.49258107498468	0.636	0.074	2.08817780582934e-292	0.562
EEF1A2	6	3.82340574730393e-276	3.82977163863279	0.494	0.044	1.05705698695712e-271	0.45
SCG2	6	4.44933242393445e-275	3.24510589218667	0.812	0.153	1.23010693524516e-270	0.659
CD70	6	2.66181472869371e-272	3.02207368845079	0.733	0.112	7.3591191804195e-268	0.621
KRT18	6	4.42841646805897e-262	2.55432955810841	0.924	0.207	1.22432430092426e-257	0.717
KIAA1244	6	2.31607287979632e-261	2.79805205290713	0.682	0.096	6.40324669077287e-257	0.586
PGF	6	8.57417022000975e-255	2.90434469370049	0.88	0.211	2.3705008407261e-250	0.669
RPS5P2	6	3.53669060753144e-246	3.43338192034142	0.562	0.069	9.77788852264218e-242	0.493
RP11-486O13.4	6	1.0999663276641e-237	2.67239878344354	0.751	0.137	3.04107690609293e-233	0.614
RP3-486I3.4	6	5.16603397955237e-235	2.49637355167958	0.944	0.285	1.42825341432684e-230	0.659
DNAH11	6	1.16476293641659e-234	2.8404885128643	0.606	0.083	3.22022009031096e-230	0.523
TMEM45A	6	3.02481670521536e-227	2.55063738585845	0.831	0.185	8.3627107449089e-223	0.646
PDK1	6	1.30532498193663e-226	2.30708575270779	0.839	0.183	3.60883197756019e-222	0.656
ZMAT4	6	2.08569856331202e-223	2.37224369051525	0.797	0.16	5.76633081798875e-219	0.637
ITM2A	6	1.00203197916876e-221	2.35424166235201	0.719	0.126	2.77031781280787e-217	0.593
STC2	6	1.55278923977154e-221	3.18296925107264	0.526	0.066	4.29299641119637e-217	0.46
CLU	6	1.85468942873985e-218	2.43180765271289	0.851	0.202	5.12765986363706e-214	0.649
KCNJ6	7	0	4.33165262790039	0.544	0.045	0	0.499
KIAA1244	7	0	3.74215673885434	0.757	0.093	0	0.664
CHRM3	7	3.78526175821657e-304	3.67145666913923	0.775	0.118	1.04651131829414e-299	0.657
ZMAT4	7	9.85078866614587e-291	3.14263884286282	0.861	0.158	2.72344754252935e-286	0.703
RP11-486O13.4	7	2.27701289406481e-271	3.26548976634439	0.782	0.137	6.29525754822098e-267	0.645
AP000320.7	7	1.82822464239631e-262	3.42858930068748	0.878	0.198	5.05449266883307e-258	0.68
DNAH11	7	8.65535918740641e-261	3.25990303379118	0.638	0.083	2.39294715454225e-256	0.555
PDK1	7	1.2977877193496e-257	3.15322183987354	0.851	0.184	3.58799370768584e-253	0.667
NPFFR2	7	1.15200296394413e-248	3.31448971879483	0.572	0.068	3.18494259441633e-244	0.504
RNF144A	7	1.33925001493779e-237	2.85284638310688	0.949	0.317	3.70262451629849e-233	0.632
UNC5D	7	9.04001833768854e-222	2.82431196345812	0.79	0.167	2.49929386982075e-217	0.623
SDK1	7	3.69357855367616e-219	3.2287600898876	0.894	0.268	1.02116366273485e-214	0.626
PRTG	7	5.9533491572789e-215	3.31687264235174	0.587	0.088	1.6459224415129e-210	0.499
EYA4	7	2.24718310313906e-212	2.57055785606531	0.82	0.184	6.21278712524856e-208	0.636
PTPRT	7	4.12145241492942e-207	2.70831498596653	0.754	0.156	1.13945794915554e-202	0.598
PCSK6	7	1.30722524496172e-201	3.40388336118869	0.585	0.093	3.61408563474568e-197	0.492
IGF1R	7	3.57476873167048e-196	2.34211962912293	0.995	0.679	9.88316311244937e-192	0.316
ZFPM2	7	6.68468977842452e-192	2.80601584640299	0.663	0.127	1.84811618304103e-187	0.536
SLC8A3	7	1.40857456296285e-190	3.2380866764669	0.501	0.069	3.8942860942234e-186	0.432
CEP89	7	4.24954636155872e-188	2.48733002419876	0.843	0.241	1.17487208258014e-183	0.602
KIRREL3	8	1.17326487781462e-166	3.43244101132184	0.707	0.191	3.24372540769407e-162	0.516
SH3PXD2A	8	2.3829053501721e-155	2.51208848467405	0.979	0.539	6.58801842162079e-151	0.44
NRXN1	8	1.70421749605603e-152	2.60810877095456	0.984	0.503	4.7116501113461e-148	0.481
CADM1	8	1.46974917036425e-135	2.11627983706633	0.997	0.694	4.06341553130605e-131	0.303
MTND2P28	8	3.70780677067017e-125	1.88959952895911	1	0.984	1.02509733788718e-120	0.016
AC105402.4	8	3.46473563379038e-120	1.86611797065785	1	0.999	9.57895460674027e-116	0.001
MTND1P23	8	1.09395744673088e-117	1.72953919911062	1	0.993	3.02446415297685e-113	0.00700000000000001
TMEM178B	8	1.42897488921871e-112	2.83850574234886	0.641	0.215	3.95068687622297e-108	0.426
MTRNR2L12	8	4.79295665831282e-112	1.82864494638824	1	0.986	1.32510872732375e-107	0.014
ITGB8	8	6.64040226016633e-111	1.91139078545848	0.997	0.706	1.83587201286818e-106	0.291
DST	8	5.9804788197695e-105	1.70164883622339	1	0.861	1.65342297930167e-100	0.139
STARD13	8	2.43266697246226e-102	1.97421995925647	0.987	0.767	6.72559437876642e-98	0.22
MTATP6P1	8	7.17162427227501e-102	1.61136942707829	1	0.987	1.98273896255587e-97	0.013
MTND4P12	8	1.03802936263203e-101	1.53643146397048	1	0.981	2.86983977886877e-97	0.019
ADAMTS9-AS2	8	5.62232000542187e-101	1.88357666075657	0.984	0.648	1.55440281189898e-96	0.336
FRMD5	8	1.90496372941265e-100	1.88184714417586	0.995	0.652	5.26665322270715e-96	0.343
hsa-mir-6723	8	6.57814231489703e-100	1.48231338249608	1	0.996	1.81865900579958e-95	0.004
XKR4	8	1.65329308795041e-98	2.52955798701546	0.484	0.121	4.57085940025651e-94	0.363
SORBS1	8	1.72391596012814e-97	1.77303448145716	0.958	0.572	4.76611045496626e-93	0.386
IL1RAPL1	8	2.59643241260624e-96	1.97886667774555	0.916	0.491	7.17835669113247e-92	0.425
KDR	9	0	9.31377355485432	0.639	0.002	0	0.637
RP11-536O18.2	9	0	8.97203156489922	0.435	0.001	0	0.434
AC010084.1	9	0	8.92084411004043	0.495	0.002	0	0.493
PLVAP	9	0	8.83866363929693	0.84	0.016	0	0.824
CDH5	9	0	8.83438296648067	0.709	0.005	0	0.704
VWF	9	0	8.69012192247587	0.943	0.045	0	0.898
BTNL9	9	0	8.61392113370522	0.375	0.002	0	0.373
CXorf36	9	0	8.57408715541263	0.785	0.005	0	0.78
BCL6B	9	0	8.40289403133975	0.484	0.002	0	0.482
MPZL2	9	0	8.33125184954419	0.568	0.004	0	0.564
ARHGEF15	9	0	8.09661920076387	0.505	0.003	0	0.502
ECSCR	9	0	7.99746278005482	0.59	0.006	0	0.584
AC079305.11	9	0	7.98708363427482	0.557	0.005	0	0.552
DYSF	9	0	7.80573107701307	0.842	0.016	0	0.826
TM4SF18	9	0	7.79603204904723	0.655	0.009	0	0.646
PODXL	9	0	7.75458507555839	0.649	0.008	0	0.641
ROBO4	9	0	7.75408012176906	0.674	0.007	0	0.667
ANGPT2	9	0	7.70849673787142	0.938	0.064	0	0.874
RYR2	9	0	7.68733637621084	0.609	0.018	0	0.591
RP11-563P16.1	9	0	7.59273028916771	0.505	0.009	0	0.496
HFM1	10	5.44021762554847e-175	2.49721836715683	1	0.966	1.50405696693539e-170	0.034
AC105402.4	10	9.94967953762998e-142	1.96082876868387	1	0.999	2.75078790176856e-137	0.001
PRRC2C	10	5.52339186266776e-117	1.95627199520381	0.997	0.89	1.52705214827175e-112	0.107
hsa-mir-6723	10	1.9747471426109e-98	1.66319210560143	1	0.996	5.45958342517636e-94	0.004
MTND1P23	10	7.19112155758239e-93	1.58271464315975	0.997	0.993	1.9881293770248e-88	0.004
DHFR	10	5.7759129940638e-90	1.69638147654082	1	0.994	1.59686666546882e-85	0.00600000000000001
MTRNR2L12	10	6.04646980230977e-89	1.52571181094614	1	0.986	1.67166750624458e-84	0.014
MTND2P28	10	2.71434020111494e-77	1.36407514613697	0.997	0.985	7.50433635402247e-73	0.012
MTND4P12	10	1.25401766889458e-72	1.45916672436655	0.997	0.981	3.46698264919284e-68	0.016
MEIS2	10	7.3080642901515e-71	1.09906852125798	0.967	0.468	2.02046053429819e-66	0.499
RORA	10	9.22198488260346e-71	1.08463652864643	1	0.763	2.54960216049338e-66	0.237
PDE3A	10	2.77267754193924e-69	1.44331594947008	0.989	0.755	7.66562160019943e-65	0.234
KIAA1217	10	6.29491382137011e-66	0.997957794997047	0.983	0.504	1.74035482419419e-61	0.479
CACNA1C	10	7.49314059377696e-64	1.03310957794431	0.969	0.516	2.07162857996152e-59	0.453
TSHZ2	10	2.82366175578527e-61	0.864232044027821	0.978	0.538	7.80657765621954e-57	0.44
RP5-857K21.7	10	1.75211064701194e-58	1.47659961673024	0.997	0.961	4.8440603057939e-54	0.036
KIF26B	10	1.89343413348711e-56	0.902908177023664	0.819	0.379	5.23477734885181e-52	0.44
TENM2	10	2.03364958054442e-56	0.36743802820701	0.838	0.359	5.62243099533115e-52	0.479
RP5-857K21.11	10	1.1367998936579e-55	1.40870851032859	0.997	0.978	3.14291066599601e-51	0.019
PVT1	10	6.96603519171162e-55	1.47890195783264	0.93	0.561	1.92589974945251e-50	0.369
C1QC	11	6.63312025562674e-273	3.12035990888566	0.842	0.135	1.83385875707313e-268	0.707
C1QA	11	1.12534422555793e-269	3.20919433126377	0.845	0.141	3.11123918040002e-265	0.704
C1QB	11	1.0676155513386e-264	3.25813436241725	0.839	0.144	2.95163671478582e-260	0.695
TYROBP	11	1.84551579356767e-223	2.76719812603526	0.833	0.16	5.10229751447653e-219	0.673
FCER1G	11	2.8560705195973e-213	2.81846741868859	0.803	0.155	7.89617816553067e-209	0.648
HLA-DQA1	11	1.20646460994765e-198	2.07189141401607	0.899	0.196	3.33551270712228e-194	0.703
FTL	11	3.82433700998302e-188	3.052911898442	1	0.993	1.05731445315e-183	0.00700000000000001
HLA-DPB1	11	5.92925463968988e-180	2.6926826553973	1	0.466	1.63926103023506e-175	0.534
HLA-DRA	11	9.12349980042476e-174	2.77521182793866	1	0.516	2.52237398982343e-169	0.484
HLA-DPA1	11	2.6656105503019e-172	2.78566887053635	1	0.512	7.36961348841967e-168	0.488
APOE	11	4.53553236701263e-167	3.16792016023606	1	0.673	1.25393863350798e-162	0.327
TMSB4X	11	4.55331491540599e-166	2.23722184470326	1	0.966	1.25885497466229e-161	0.034
APOC1	11	2.08295493106538e-164	2.74856314240841	0.675	0.138	5.75874549791646e-160	0.537
CD74	11	4.66638448732577e-163	2.68867574694195	1	0.544	1.29011531921095e-158	0.456
TPT1	11	7.21977803120298e-162	1.93556193170501	1	0.976	1.99605203228669e-157	0.024
HLA-DRB1	11	7.22036934052613e-151	2.5025186456492	1	0.566	1.99621551157526e-146	0.434
AIF1	11	7.91601106485301e-151	2.68902538472074	0.648	0.136	2.18853957909991e-146	0.512
LAPTM5	11	1.71641886115525e-150	2.67424731844463	0.758	0.208	4.74538322543592e-146	0.55
B2M	11	2.64703995852825e-140	1.89318197808265	1	0.979	7.31827137334305e-136	0.021
FTH1	11	2.42624472113576e-135	2.17723147896333	1	0.98	6.70783878052403e-131	0.02
CST1	12	0	9.49200293805976	0.378	0.003	0	0.375
CST2	12	0	9.34145373473159	0.29	0.002	0	0.288
FMO2	12	0	9.21190940517611	0.631	0.003	0	0.628
PTGDS	12	0	8.3237788424084	0.296	0.005	0	0.291
PRG4	12	0	8.16285643127483	0.277	0.002	0	0.275
ADH1C	12	0	8.02199389543498	0.36	0.003	0	0.357
TAC1	12	0	7.32600008232508	0.601	0.014	0	0.587
TCERG1L	12	0	6.85052672918426	0.348	0.004	0	0.344
SFRP4	12	0	6.80219732157765	0.805	0.04	0	0.765
ITGBL1	12	0	6.73111654650658	0.457	0.009	0	0.448
DIO2	12	0	6.71667098244947	0.613	0.016	0	0.597
CP	12	0	6.57565545835767	0.405	0.009	0	0.396
SLC10A6	12	0	6.54394659863034	0.302	0.005	0	0.297
GPR133	12	0	6.02578298504809	0.488	0.013	0	0.475
VIT	12	0	5.67519113190859	0.57	0.014	0	0.556
LINC01088	12	0	5.56612338947501	0.726	0.051	0	0.675
PRELP	12	0	5.44326864866117	0.692	0.033	0	0.659
PODNL1	12	0	5.13688554546527	0.552	0.027	0	0.525
C1S	12	0	4.81578384398972	0.869	0.142	0	0.727
NTRK2	12	0	4.65319148316118	0.402	0.016	0	0.386
HS3ST2	13	0	6.22725670384376	0.309	0.007	0	0.302
ADAM28	13	0	4.00580936573672	0.791	0.088	0	0.703
ST18	13	5.24035050120696e-296	4.82524618554293	0.521	0.037	1.44879970306869e-291	0.484
FCGR2B	13	1.2397075759979e-281	3.62775673531382	0.778	0.104	3.42741953536138e-277	0.674
APOC1	13	3.51123383675197e-273	3.6750665140851	0.839	0.133	9.70750818846817e-269	0.706
RAB42	13	1.40438319125063e-258	4.89473719768869	0.441	0.029	3.88269820885062e-254	0.412
SLC2A5	13	2.19436108599915e-236	3.47943874244623	0.653	0.082	6.06675009446186e-232	0.571
MSR1	13	3.89654917697528e-236	3.01581265808707	0.727	0.102	1.07727895095836e-231	0.625
NPL	13	1.67804024878275e-233	3.65334512029505	0.743	0.12	4.63927787580967e-229	0.623
SYK	13	7.84823062241802e-228	3.33097866398274	0.698	0.101	2.16980032017991e-223	0.597
ITGAX	13	2.27168887466185e-225	3.51023225127751	0.566	0.062	6.28053823177763e-221	0.504
SLC11A1	13	2.48429954527937e-219	3.32499960604895	0.621	0.079	6.86834295283388e-215	0.542
HAMP	13	1.00234091923474e-211	3.65547568929292	0.617	0.082	2.7711719394083e-207	0.535
CD83	13	1.07081329463874e-208	2.19262661273991	0.926	0.203	2.96047751568773e-204	0.723
OLR1	13	1.50357629381834e-207	2.51259979241314	0.678	0.093	4.15693737951958e-203	0.585
TYROBP	13	4.60723813342621e-203	2.27338978079226	0.865	0.16	1.27376312674834e-198	0.705
CLEC7A	13	2.61572254959144e-202	2.25226001138049	0.695	0.098	7.23168813285546e-198	0.597
FCER1G	13	1.87855351893603e-199	2.40801096034077	0.839	0.155	5.19363691380243e-195	0.684
IL8	13	3.26905342873948e-199	2.69473408595436	0.752	0.135	9.03795201443605e-195	0.617
IL4I1	13	1.10492089744591e-198	3.59348514595948	0.576	0.076	3.0547748051687e-194	0.5
RPS19	14	1.8826669510213e-109	1.59032453590056	1	0.986	5.20500931948858e-105	0.014
RPL28	14	3.59903589474187e-102	1.61432035472554	1	0.985	9.95025453819285e-98	0.015
TMSB10	14	3.18368026136464e-88	1.31524903476863	1	0.992	8.80192081859482e-84	0.00800000000000001
SERF2	14	6.87121522381475e-79	1.39469762372009	1	0.968	1.89968487292807e-74	0.032
GNAS	14	1.71164669900884e-77	1.16557973105948	1	0.995	4.73218962874974e-73	0.005
RP11-234A1.1	14	4.02751097666082e-71	1.2636808045437	1	0.952	1.11348595971742e-66	0.048
RPL13P12	14	1.58953699624934e-66	1.05820181884082	1	0.974	4.39459293353055e-62	0.026
MEST	14	4.86953144358905e-66	1.57547710315649	0.871	0.396	1.34627935820907e-61	0.475
GNB2L1	14	9.5793442045032e-66	1.33962203376503	0.997	0.956	2.648401292219e-61	0.041
RPL32	14	1.2479410333256e-65	1.15571590682309	0.997	0.961	3.45018257483529e-61	0.036
RPS15	14	2.70797910171216e-65	1.20797184274121	1	0.961	7.4867498225036e-61	0.039
RPS5	14	4.88978122618861e-65	1.41579546136036	1	0.901	1.35187781560436e-60	0.099
RPS8	14	8.55000314881671e-65	1.16863575804295	0.997	0.962	2.36381937055335e-60	0.035
AC016739.2	14	1.50132698124196e-64	1.17554412240485	1	0.954	4.15071870503964e-60	0.046
LUM	14	6.04293757967395e-64	0.421183833352053	0.909	0.366	1.67069095265246e-59	0.543
RPL18	14	9.10453038051926e-64	1.24988882480664	1	0.948	2.51712951430216e-59	0.052
RPS11	14	9.36279334994249e-63	1.51580793661469	0.993	0.857	2.5885314774586e-58	0.136
MGP	14	1.17667305869577e-62	1.02544443540461	0.997	0.7	3.2531480053762e-58	0.297
RPS7	14	7.18954567418272e-61	1.3139281100103	1	0.93	1.9876936925413e-56	0.07
RPLP1	14	9.98575888697799e-61	1.21533250234764	1	0.948	2.7607627594828e-56	0.052
CD3D	15	0	9.79526648275237	0.768	0.002	0	0.766
IFNG	15	0	9.65454848947649	0.423	0.001	0	0.422
GZMA	15	0	9.47686131431464	0.806	0.004	0	0.802
CD2	15	0	9.33191206265351	0.764	0.003	0	0.761
ICOS	15	0	9.17019476637527	0.567	0.002	0	0.565
CD3E	15	0	9.106211335431	0.725	0.002	0	0.723
IGHV1OR15-1	15	0	8.88644438350138	0.359	0.001	0	0.358
XCL1	15	0	8.77326053894686	0.359	0.002	0	0.357
GZMH	15	0	8.65786676494873	0.44	0.001	0	0.439
CD3G	15	0	8.32812100787859	0.535	0.002	0	0.533
THEMIS	15	0	8.17491383671144	0.634	0.004	0	0.63
GZMK	15	0	7.92193388023312	0.62	0.011	0	0.609
CCDC64	15	0	7.75124732713461	0.655	0.009	0	0.646
CCL5	15	0	7.43876860661377	0.88	0.022	0	0.858
CD96	15	0	7.41098734093801	0.687	0.009	0	0.678
TIGIT	15	0	7.36247251266937	0.296	0.002	0	0.294
RHOH	15	0	7.35241417510464	0.683	0.012	0	0.671
LCK	15	0	7.32945745544141	0.496	0.005	0	0.491
CTSW	15	0	7.28728800119747	0.489	0.004	0	0.485
CD27	15	0	7.27500967141903	0.426	0.004	0	0.422
FHL5	16	0	9.83071683161138	0.556	0.001	0	0.555
COX4I2	16	0	9.5244420010355	0.679	0.003	0	0.676
MYOCD	16	0	8.91230436610764	0.487	0.002	0	0.485
GJA4	16	0	8.85271749663929	0.661	0.003	0	0.658
SGCA	16	0	8.5798718347855	0.365	0.001	0	0.364
HIGD1B	16	0	7.88334716664779	0.74	0.014	0	0.726
ACAN	16	0	7.80424462025019	0.455	0.004	0	0.451
TAGLN	16	0	7.59496129984972	0.899	0.089	0	0.81
TRPC6	16	0	7.25794373989813	0.729	0.013	0	0.716
RGS5	16	0	7.1789314725952	0.917	0.074	0	0.843
HTR1F	16	0	6.90576626445787	0.289	0.002	0	0.287
STEAP4	16	0	6.77251691272789	0.426	0.006	0	0.42
MYH11	16	0	6.7284863299824	0.765	0.039	0	0.726
SLC38A11	16	0	6.65912300980845	0.675	0.016	0	0.659
PLN	16	0	6.5961844899211	0.372	0.006	0	0.366
TRPC4	16	0	6.49861033270347	0.484	0.01	0	0.474
LMOD1	16	0	6.46904098222193	0.596	0.012	0	0.584
THY1	16	0	6.43630283835099	0.899	0.101	0	0.798
CNN1	16	0	6.38684147308039	0.498	0.012	0	0.486
SEPT4	16	0	5.95757788817024	0.65	0.021	0	0.629
CD1C	17	0	9.81590105627526	0.387	0.001	0	0.386
FCER1A	17	0	9.61857575674231	0.649	0.005	0	0.644
FCN1	17	0	9.38614782679418	0.333	0.001	0	0.332
CLEC10A	17	0	8.15978609882138	0.464	0.004	0	0.46
LGALS2	17	0	7.64462395066567	0.446	0.004	0	0.442
IL1R2	17	0	7.55628286318325	0.536	0.006	0	0.53
CD300E	17	0	7.03610561678712	0.417	0.006	0	0.411
RETN	17	0	6.95841270074302	0.375	0.004	0	0.371
CFP	17	0	6.65455079057096	0.339	0.004	0	0.335
FGR	17	0	5.78673398238763	0.56	0.018	0	0.542
CD300LB	17	0	5.6611745124416	0.488	0.012	0	0.476
